"","X","Y","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP41_83_X14Y2_1006",350.452991452991,333.145299145299,0.296732295931349,1.32265170075496,0.662397260159836,1.07237059589472,0.0569086949175546,0.0477768317696165,1.1542105435606,0.00599920406728287,1.73614479088782,0.269974607482557,0.352786242912228,0.352786242912228,0.785998825921541,0.0225310763211963,2.59614364585897,0.848298074395864,0.376706938660167,0.376706938660167,0.0845724003009073,0.125887061715641,0.062466715135161,0.0415529909501574,0.00677909287291311,0.0170671902331558,0.0170671902331558,0.479226287781123,0.725056935687657,2.62633900936806,0.0334438078437913,0.0981186086197332,0.0180117862677339,0.25374167776897,0.594953133371882,0.348635939319815,0.077304588187548,0.11255594382111,0.288115304990288,0.0253471171450198
"BaselTMA_SP41_83_X14Y2_1007",102.254716981132,334.11320754717,0.268574251437691,1.24364229022772,1.01191566698164,1.56628457171332,0.0189387858821286,0.0573983670692375,1.15692452870617,0,2.83614975856435,0.384041475010062,0.218870904008749,0.218870904008749,0.862049007891927,0.00622237465558761,1.17924445332161,0.170992035760892,0.233639001641513,0.233639001641513,0.14906749279787,0.283118078064165,0.05274096739796,0.0258412136504516,0.0139771381704475,0.0209758537731153,0.0209758537731153,0.342644469547316,0.0743978867750955,2.45672105668841,0.0103488830060958,0.131353009887203,0.00798191827845783,0.15002066161352,0.205428996538858,0.0601823724706843,0.0645241612017962,0.214931697029032,0.224128590852069,0.0457947666659801
"BaselTMA_SP41_83_X14Y2_1008",411.744680851064,335.09219858156,0.0913816433914535,0.107171044971674,0.426142212306831,0.763602551579779,0.0222564594764411,0.0111118786363276,1.23293715857466,0.003746044340175,0.0432086779490884,0.78362693831403,0.109326720084053,0.109326720084053,0.055703545330228,0.0105764399200091,0.00283071299275832,0.0158466976163189,0.0821370416781148,0.0821370416781148,0,0.85480420494824,0.0137231806817002,0.0126163734626987,0.0217610658041104,0.0153828496745119,0.0153828496745119,0.108768376304585,0.0164549281785231,1.80508131201526,0.00747022048285331,0.00171590421954021,0.01366214381517,0.0863089425008462,0.00837458126997107,0,0.0253497212636001,0.0757503781133731,0.104104075186929,0.02863348420245
"BaselTMA_SP41_83_X14Y2_1009",125.396825396825,333.444444444445,0.248502020933776,1.15863154597005,1.26577910429823,1.86513758851217,0.0288689697090206,0.08906171301153,1.93984451286173,0.0220955397000551,3.14975508106181,0.862377366102306,0.266251057255246,0.266251057255246,0.645731485569513,0.0278833303709902,1.00853920130407,0.221222785261334,0.371492595115761,0.371492595115761,0.111213466737481,0.380614539353073,0.0991166680260353,0.0148677448900391,0,0.0243217256977874,0.0243217256977874,0.640740721822855,0.1176660039899,2.64206744666773,0.0104684520354316,0.31736124425742,0.0121741741593551,0.168346537327508,0.329123058045406,0.0201726956419197,0.112442265407346,0.233269001168902,0.229232694983454,0.022696018683739
"BaselTMA_SP41_83_X14Y2_1010",208.085714285714,338.5,0.289331067908456,1.46907750334773,0.448917808703588,0.927341795837454,0.0129443167096495,0.0607916790229419,1.09830694387762,0.0461108498131729,3.06326792916755,0.646197082202179,0.296562801505293,0.296562801505293,0.854966478231964,0.0131823289914529,1.62725186759953,0.352650277405903,0.332105891561935,0.332105891561935,0.128726049650786,0.32828201903856,0.343317634980101,0.0381005654460114,0,0.0233421472741705,0.0233421472741705,0.374213373571535,0.204843257692198,2.95833227244965,0.0473456855672674,0.197057443502003,0.0293413453166188,0.19954220629266,0.31453893230451,0.014354660399209,0.114254502832019,0.0660635179895058,0.252665313854898,0.0333920377287222
"BaselTMA_SP41_83_X14Y2_1011",260.135802469136,336.012345679012,0.153060706783803,1.10046079959782,0.664288964173274,1.16123494871712,0.204550075336159,0.420667207903272,2.41112464946915,0.0309526023695928,2.3898887383015,0.175530597178054,0.257242597529987,0.257242597529987,0.475712350925479,0.0354906958080544,2.83368252970181,0.469675314579181,0.777413907206615,0.777413907206615,0.111698516741583,0.22438791669799,0.225588384972993,0.0368347452202142,0.0189567185665956,0.0375905028827254,0.0375905028827254,1.16324947206681,0.0729883591315961,2.5495272437242,0.0451186109844294,0.0890280186469319,0.00359079751399255,0.189361089735486,0.784204132325163,0.0548136195834615,0.0943424774381002,0.101710785658718,0.2918062722684,0.0630574546338409
"BaselTMA_SP41_83_X14Y2_1012",282.727272727273,335.376623376623,0.173757703985095,0.173532603813065,0.515659751101731,0.994505427274614,0,0.0370691594196588,1.86922113751586,0,0.831786683011988,1.36606579968916,0.195351292709886,0.195351292709886,0.16942468938498,0.021700590927671,0.157993359578026,0.0410270125327101,0.128551260800763,0.128551260800763,0.0538481964176749,0.676268277904884,0.0250354408680435,0.0149164817955825,0.00845539566775242,0.0133535055992281,0.0133535055992281,0.150175144391869,0.0360375293365716,2.5801751465891,0.0224350429992006,0.0284369832769821,0.0127536010251926,0.172658095075032,0.0436950115214197,0.00490711811497166,0.0419058093197876,0.0595247847794429,0.156273678873968,0.0349840485684916
"BaselTMA_SP41_83_X14Y2_1013",717.441176470588,335.754901960784,0.0735121502416674,0.116660285699665,0.19951679005018,0.377117087765154,0.00183799446037703,0.0152540131509273,1.57050289719558,0.00316253111621259,0.249421041986434,1.05077251978173,0.119681600645356,0.119681600645356,0.111700603056275,0.013343867918845,0.00776219876026389,0.0357970896101003,0.118054274384635,0.118054274384635,0.00861758041410945,0.300421838097631,0.0272917664213983,0.0139940604619415,0.0237387691445838,0.0362598176854167,0.0362598176854167,0.105008866797983,0.0155863463903511,2.02319309890076,0.0158764417560844,0.0112517025655597,0.0085138240891402,0.0803170385670548,0.0089977377321125,0.00872664358073834,0.0277798038480324,0.0566967437260814,0.100935155790707,0.0263100151313773
"BaselTMA_SP41_83_X14Y2_1014",132.930555555556,334.236111111111,0.259712882618047,1.43483198834532,0.982345193959628,1.53178078473128,0.088647484027243,0.345466772989493,2.04014872153244,0,2.1197708286203,0.25710172640735,0.356605664738567,0.356605664738567,0.949297331380148,0.0138325937958505,2.19633978443998,0.567724707596541,0.513618236487398,0.513618236487398,0.108420522077519,0.197203781592846,0.0859548275801915,0.0511842439768765,0.0315024802161512,0.0309582240938877,0.0309582240938877,0.621693352653733,0.175005734508302,2.80733280270956,0.0191444564170117,0.109310530833785,0.0129789958231371,0.257230970107072,0.957496697541226,0.0852386193570212,0.0763107178160081,0.134673108011236,0.301839320410883,0.0491010106192638
"BaselTMA_SP41_83_X14Y2_1015",154.642857142857,337.008928571429,0.182000610160041,0.791934136637234,0.989540185806296,1.53510192695195,0.0129351167309762,0.0437333742469066,2.70535366453279,0.0143478030626992,1.88151244884853,0.839743301833025,0.219063526075592,0.219063526075592,0.388760465277521,0.0215252575918163,1.08065341048917,0.148443503878184,0.178262015596014,0.178262015596014,0.0723191716336627,0.461803047815291,0.102365244676041,0.0275235142948424,0.00383139655986209,0.0364191581292997,0.0364191581292997,0.356258728271187,0.0504705040177421,2.41676216488011,0.034214071530825,0.0697413863331516,0.0142683004004859,0.121469590175352,0.205231563913573,0.0214685183077947,0.0428656025258153,0.131030580483638,0.147400267241909,0.0301013736339935
"BaselTMA_SP41_83_X14Y2_1016",358.66265060241,336.144578313253,0.251551083964978,1.08474901619262,1.03539809982212,1.4666950162531,0.00861597128273288,0.0348576626883201,1.30535561887916,0.0145564261864763,2.36708661787462,0.755702096622906,0.251025187452238,0.251025187452238,0.608810895840418,0.0240215044385352,1.67786103133452,0.246432244524533,0.292633513904577,0.292633513904577,0.0959920186044251,0.302782066296846,0.0520650935865593,0.028423303542447,0.00389605518449745,0.00465238693284296,0.00465238693284296,0.243616836561092,0.159819352720109,2.76872933578534,0.0378345149349334,0.0805464641940487,0.0177013123764455,0.226649466258574,0.16012145454446,0.1397058540869,0.0708953694098177,0.0945583983546607,0.233072250648902,0.0234601609762716
"BaselTMA_SP41_83_X14Y2_1017",270.280701754386,335.859649122807,0.201626644466414,1.1220128568022,0.665816300133381,1.08829508263968,0.0370304735537324,0.0818312973198613,1.98917956861198,0.0115472473194825,3.06441484048469,0.616254222176474,0.173870026389555,0.173870026389555,0.647174533098773,0.018375639269983,1.8876174748412,0.477378745837152,0.3320837154835,0.3320837154835,0.146553571585351,0.423872643218639,0.378169445580226,0.0297423025072282,0,0.0164709619598411,0.0164709619598411,0.45859116896416,0.204494448772402,2.68508262943642,0.0350462087099375,0.210596545316112,0.0153689703604583,0.174764825255763,0.549392282899635,0.0454062135009949,0.105451097040119,0.158286741686715,0.244125883782595,0.0476993789192462
"BaselTMA_SP41_83_X14Y2_1018",90.7063492063492,333.039682539683,0.263348558966546,0.802783871383547,0.67460056692875,1.12450041864329,0.0503423846067183,0.0331873749675346,1.56709384059137,0.0101816615255427,3.1544424576601,1.07353895214697,0.24748267111579,0.24748267111579,0.539772020377933,0.024033558208649,1.33246427354383,0.238819961192475,0.329153702356789,0.329153702356789,0.11599863355163,0.448336649303926,0.117397552283356,0.0399210573177813,0,0.0203297504074346,0.0203297504074346,0.318894447180322,0.143835588022754,3.00841015613446,0.0330252086457956,0.178549087032612,0.0103646190761515,0.156326334526195,0.198079034446134,0.0439068340040403,0.101283954726164,0.145598138418852,0.198148158699483,0.0553768115609181
"BaselTMA_SP41_83_X14Y2_1019",119.411764705882,335.847058823529,0.191951536680703,0.572159946113868,0.920568262059767,1.47392972468498,0.0414850770611359,0.0392502582106291,2.55713677639888,0.0118377028413225,2.06885690205823,0.883648661325047,0.166507852604969,0.166507852604969,0.296115642176213,0.0129019857282164,0.482692468646608,0.107977843335053,0.160652850078023,0.160652850078023,0.0514075410263947,0.368130780254597,0.0851062084010733,0.01939430650977,0,0.0059872639161417,0.0059872639161417,0.268528265686096,0.0490741561484846,2.70799093054644,0.00970697731436592,0.15772283184541,0.010070473479672,0.160986420640931,0.0920789028466295,0.0222435094274376,0.049076210961995,0.118464371323892,0.167413388427563,0.0308193040499864
"BaselTMA_SP41_83_X14Y2_1020",191.884955752212,337.008849557522,0.0654096038159248,0.111238581186841,0.789968829168731,1.31577859759296,0.0194070204814418,0.0478765243726966,1.74055205340617,0,0.24116519457345,1.32426016684824,0.117954617400525,0.117954617400525,0.102769082251667,0.0151761574522226,0.0391850577692805,0.0314732857084208,0.107995624491255,0.107995624491255,0.0268365327841117,0.365564197739231,0.0340040687114687,0.0121107108050583,0.00530412823343215,0.0146179457037946,0.0146179457037946,0.347762030514567,0.0103975440880902,2.57042110613536,0.196403369436875,0.0173828867347408,0.0632577626407287,0.111552572121768,0.0231560265228785,0.000120899270214582,0.043857199714704,0.0427533113532585,0.134919030089735,0.0277175065605936
"BaselTMA_SP41_83_X14Y2_1021",305.307692307692,339.132867132867,0.279807388909023,0.52361744697091,0.784062240608112,1.30672871288583,0.0601961770971004,0.0331868289231877,2.20676101421558,0.00712405835889374,0.486340218159212,1.54896494937235,0.172106234429338,0.172106234429338,0.456008753029389,0.0153366112750467,0.228705156186891,0.0472602198145649,0.156107329974367,0.156107329974367,0.0555838621026676,0.451590522523922,0.0791980026528507,0.0132005665704074,0.0225465337899728,0.0137722748202226,0.0137722748202226,0.225556682794949,0.0333673715650955,3.1561273486215,0.0446369059625005,0.0281113598518605,0.0236128921428376,0.173137450633247,0.0203536514120397,0,0.0516911885303646,0.146886372644587,0.201189503517195,0.0411275174927684
"BaselTMA_SP41_83_X14Y2_1022",319.266666666667,337.033333333333,0.235577338042308,1.01985896569181,1.30272687687158,1.92198747858524,0.0217048225703642,0.0816256951333427,3.05554446272078,0,2.22566655457425,0.806979683687853,0.266909090617617,0.266909090617617,0.479245562471137,0.0131075482569511,1.63589081630417,0.2366972357641,0.291693957113998,0.291693957113998,0.104889939883763,0.576872306032949,0.0408008422074279,0.0313073391969268,0,0.0221557844154957,0.0221557844154957,0.561307360244901,0.151705182972941,2.36692473176138,0.0308529183235477,0.0805447799411959,0.016307756026614,0.151009726126194,0.301786285834171,0.038486978174574,0.0653275778649036,0.163085315756883,0.236104847072637,0.0650524598168331
"BaselTMA_SP41_83_X14Y2_1023",331.151515151515,338.151515151515,0.163929738500199,1.16048911938126,0.984460718281127,1.55249126226508,0.0203812861353283,0.0692634688363926,1.20333781560149,0,2.38192999960986,0.261702304926278,0.223383748072149,0.223383748072149,0.746617704301324,0.00440544785637499,1.33210477148569,0.345442704554363,0.275842415535747,0.275842415535747,0.164448301421432,0.236342001168422,0.11528197382667,0.0178528047303625,0,0.0357304598084138,0.0357304598084138,0.477017707537501,0.41696012098001,1.85227406635788,0.0375012239026536,0.0815234910727515,0.00620116193761652,0.244977840750316,0.231912493239197,0.136771837195141,0.0341944339951729,0.266750680656908,0.205215085231752,0.0140866480572921
"BaselTMA_SP41_83_X14Y2_1024",200.424242424242,338.939393939394,0.111973440656697,0.222520208660787,0.158187916777017,0.280489382841659,0.0353517474827719,0.0241280248519108,0.744943317974656,0.0150592938117712,1.56212481899599,0.716209547530863,0.13709315876114,0.13709315876114,0.220897269112759,0.0121774636311309,0.135758766412978,0.0314698308894545,0.069972255828987,0.069972255828987,0.0659453381332366,0.60672018642444,0.0392006838061961,0.000486572216107053,0.00466265711821528,0.0204724571620911,0.0204724571620911,0.0827298335838162,0.0168684781005637,2.36469055448647,0.0432739709276788,0.0253958596451224,0.0176057299542643,0.0467156403813366,0.0204547654543211,0.0291323892943654,0.0433469733210127,0.0277942702659827,0.186153749113518,0.00983043124380161
"BaselTMA_SP41_83_X14Y2_1025",341.211538461538,339.788461538462,0.326486617158283,1.55245738964807,0.423341168963078,0.739363603974018,0.0192052716108147,0.0485567113522127,1.08876156550595,0.0251198611544519,1.37131649596996,0.693670267906339,0.210668404938452,0.210668404938452,0.883971723299373,0.00603249795582587,2.07737640452338,0.813452367826124,0.28788991583391,0.28788991583391,0.0713481323533902,0.245019466617895,0.0453169744889268,0.057020034727008,0.0157975077240473,0.021180289331251,0.021180289331251,0.432508129725754,0.512104305089955,2.24185491767717,0.0072192185554924,0.0739601247245596,0.011064413770302,0.245028636286402,0.475619919735383,0.657109143047109,0.00783314668467431,0.0918761314783836,0.210970392959505,0.0292524626638797
"BaselTMA_SP41_83_X14Y2_1026",313.5,340.333333333333,0.193036361374057,0.376643566162341,0.845371274363712,1.36204968424083,0.0410492560495,0.0547371785765372,1.72710302599763,0.0212374467687386,0.613114101491021,1.02489481643447,0.18095423351173,0.18095423351173,0.181932262769413,0.0180956261675161,0.158164587856368,0.0412673593090296,0.168495309300643,0.168495309300643,0.031271423790441,0.391344870082813,0.0252688977417949,0.0124702594768442,0.0188576715435532,0.0231908281297358,0.0231908281297358,0.321629725999671,0.0367780834460024,2.85769541809591,0.00718421519128472,0.0228848475849945,0.0113619636599352,0.113262854708738,0.0259377407192499,0.00386794449703622,0.0407291312147684,0.134464871281401,0.197236857867838,0.0123081056456284
"BaselTMA_SP41_83_X14Y2_1027",110.475177304965,340.475177304965,0.258633271772362,0.642302883950029,1.2422592089894,1.8179544098872,0.0565338606958449,0.0413729265954607,2.52848688445715,0.00634199744316459,1.48966087618902,1.02898528787031,0.17312682996898,0.17312682996898,0.392785704190345,0.018379308271883,0.696825292523481,0.0783060613585081,0.169473113387797,0.169473113387797,0.0401930851593962,0.421070118170087,0.0304871954930417,0.0397518578822919,0.0195959938291136,0.00625669493556992,0.00625669493556992,0.452991825791788,0.0885970489090308,2.73662829891486,0.0175256562414416,0.038996284736838,0.0087540643120644,0.162402486289045,0.0612311864872195,0.0154408842148388,0.0434776775402128,0.167881709491436,0.200742024791712,0.046155021515124
"BaselTMA_SP41_83_X14Y2_1028",231.748792270531,340.565217391304,0.204986768116787,1.28499440861932,0.973689355205123,1.46719238292304,0.0472563044566272,0.0912584989352985,2.26369977165165,0,1.71702141025962,0.0581838943223585,0.52498846988789,0.52498846988789,0.761639711644448,0.0156369331622019,2.62695984746536,0.357417337085273,0.263839441123772,0.263839441123772,0.129355213482567,0.18013125419197,0.11542693751939,0.0455873992726538,0.0102654374629848,0.0413825664266896,0.0413825664266896,0.941488709506813,0.786149413392453,1.73089469258841,0.0172864295155438,0.0593969886223653,0.00919752842715787,0.298050818318748,0.142324338370017,0.244274836166118,0.0816606820441013,0.134571072253271,0.323218571129612,0.0370732715594339
"BaselTMA_SP41_83_X14Y2_1029",250.727272727273,340.790909090909,0.158752150161612,1.41005693066517,0.691325201799012,1.17232522510179,0.0458447082972885,0.12516427581119,2.43826780623007,0.00414450224629217,1.29196803128731,0.0485980524271216,0.814731691028311,0.814731691028311,0.851514247591001,0.0210197118727068,3.26370530319457,0.879585165557536,0.398599375106053,0.398599375106053,0.0739765908601106,0.148206646437088,0.0606536156363775,0.0432160516019076,0.0201363604442412,0.0362765489622097,0.0362765489622097,0.792599609376649,0.765756856405261,2.14527126378939,0.0245176513998009,0.0676942430299492,0.0191628180498811,0.272103141739076,0.57117142532364,0.587997999698073,0.0687174350433063,0.123828626779712,0.464236721130617,0.0620266260206881
"BaselTMA_SP41_83_X14Y2_1030",141.712871287129,340.188118811881,0.174244017501684,1.2254564028143,0.877958475138374,1.43039346845827,0.0492270401315048,0.0713343521192442,1.58837731382851,0.000536854342126218,1.61025133053839,0.0840937726413222,0.236550035570421,0.236550035570421,0.72779884888292,0.0153329736806797,1.57090959097709,0.52208790568121,0.213338332611844,0.213338332611844,0.0819170117779316,0.106121428553695,0.0866854222933638,0.0368560857649622,0.0136446686161382,0.0147636008311972,0.0147636008311972,0.627477053841988,0.487390651007583,1.91369878930827,0.016954998334001,0.0398416299893495,0.0179910745865917,0.237014365655925,0.429169864994754,0.268037624440529,0.0605032860418324,0.20891671896631,0.310040631632928,0.0334448008972188
"BaselTMA_SP41_83_X14Y2_1031",289.77,338.33,0.0711673726029129,0.159788653699548,0.448349368526555,0.750422616778602,0.00878569105935019,0.017496442934035,1.75275254264004,0,0.158783035068318,0.51514786603827,0.135325292096474,0.135325292096474,0.233085793842386,0.0171439400801642,0.0921047426574012,0.0213261678492462,0.0854929387928119,0.0854929387928119,0.0537135858168965,0.45140509058181,0.0152792571034756,0.0219385922442464,0.0105959717532448,0.0129238747712439,0.0129238747712439,0.207908910130378,0.0217172018258423,1.95261311480822,0.0164357171205056,0.0868322459556813,0.0127769284007675,0.142227096719742,0.0109227475219393,0,0.0174920171690718,0.0848925830888546,0.0938656155872816,0.0546723252531194
"BaselTMA_SP41_83_X14Y2_1032",158.533333333333,341.4,0.15158465650421,0.875051361661547,0.958421600763107,1.58218030974812,0.0316211551438299,0.183898632285083,2.7201928672978,0.0152289337122585,2.88500318905605,1.04583757394998,0.205139554955132,0.205139554955132,0.455588481633858,0.0597836823321742,1.06801327202257,0.16846808116374,0.365566200215759,0.365566200215759,0.249695289587936,0.56093946615826,0.502222500333931,0.0312225944434047,0,0,0,0.54528065463176,0.049893967752097,2.82464314618876,0.0325824802677253,0.210427942079235,0.0268605351845309,0.147273605073976,0.115567841177694,0.0101226038585717,0.0601597075619976,0.246694453225015,0.314662100403556,0.0526326780841406
"BaselTMA_SP41_83_X14Y2_1033",295.775,342.6,0.0730198498130498,0.134166301010809,0.322424461856691,0.528159941656014,0,0.0318272082484639,1.40773476057597,0.00488873649887165,0.148996660771828,0.291252115172697,0.130671064314538,0.130671064314538,0.279323648576243,0.0345849198925536,0.0901856413540054,0.0276716569201328,0.106976318913642,0.106976318913642,0.0199486578058293,0.555141756759136,0.0165983913540262,0.00057994000800985,0.00790811115856977,0.00852040163846475,0.00852040163846475,0.0922092679895044,0.00967821907705778,2.20429767728049,0.0258857997158396,0.0655423906826175,0.0399409319315118,0.0929535400147217,0.0206249469274809,0.00588603307485893,0.00863153072660791,0.047016446358696,0.128403696894327,0.0586304431761732
"BaselTMA_SP41_83_X14Y2_1034",97.4675324675325,342.831168831169,0.287774659549096,1.32763063462043,0.789613472874994,1.1904373501501,0.0146461561671925,0.0617068743700252,2.43885982119876,0.015161727881981,2.79626500461929,0.819259137364229,0.237726900673428,0.237726900673428,0.837787948274812,0.0193894046672105,1.49858941837924,0.202863985387887,0.26512041802013,0.26512041802013,0.180183465080587,0.440843728094656,0.0405117755450408,0.0217069901869328,0,0.00656359806146435,0.00656359806146435,0.241366468803394,0.103375476100144,2.96527829263174,0.0228688369379339,0.135622709421304,0.0104346714462876,0.231669874760608,0.229781795457803,0.0538012002978567,0.0950270037337098,0.0980987986881253,0.241936580246082,0.0176857706747733
"BaselTMA_SP41_83_X14Y2_1035",323.770833333333,341.895833333333,0.194835539371867,1.06352929251535,1.11283841057932,1.72009767726863,0.00550454908544966,0.0656023914299256,2.48129995382709,0,2.827504320529,0.684424501361963,0.25023176552101,0.25023176552101,0.663193681831606,0.0143045272188989,1.22715561342831,0.342739987029678,0.285702491498321,0.285702491498321,0.240439029541001,0.477879207817371,0.17074728522041,0.0415367829711413,0,0.0275753785452032,0.0275753785452032,1.27325906225959,0.299751073797777,2.24746029853078,0.101125292700881,0.200132566041642,0.0140052264559243,0.170803259925655,0.206301214928797,0.193422801671573,0.0616736264441447,0.236696278962418,0.317476397682731,0.0760917705763497
"BaselTMA_SP41_83_X14Y2_1036",351.090909090909,342.060606060606,0.211038960600324,1.38353173122691,0.908792851273159,1.28645541317729,0.0485377286977322,0.0641765158188539,1.41593516941598,0.0146125972663771,1.89456412458355,0.0867614430065666,0.313868253060561,0.313868253060561,0.992388778144507,0.00959303102161188,2.47866877608081,0.654585195356379,0.377855479012798,0.377855479012798,0.0602078769434931,0.209420168993612,0.0308410628673208,0.0508814079042456,0.00302055919296755,0.0446676858042355,0.0446676858042355,0.342866881727183,0.552018032721532,2.13239042328598,0.0154752554631285,0.074240011566978,0.00716708352002317,0.249631581916045,0.501676488218067,0.209483601476023,0.0578523239121642,0.163312205418792,0.292529956964663,0.078633935820709
"BaselTMA_SP41_83_X14Y2_1037",87.734375,342.296875,0.133884673362272,0.178264360397035,0.600221002418933,0.968893683886431,0.0194676737123644,0.0241151437688685,0.785361676741777,0,1.52040791825853,1.23080020969703,0.115588351471641,0.115588351471641,0.171712356009309,0.0153660660475194,0.0961523345664933,0.0505607347474927,0.187988005495502,0.187988005495502,0.048817720719537,0.882468584205918,0.0170221556466329,0.0324483442239592,0.0159344447355868,0.00309454453545013,0.00309454453545013,0.17624861252987,0.0361375157551377,2.52037309088686,0.0240663349029259,0.0403928489766724,0.0188527274026673,0.095040616666802,0.0448445666554516,0,0.0168875464545704,0.0828896820864583,0.108896828023952,0.0315688056530314
"BaselTMA_SP41_83_X14Y2_1038",274.784810126582,342.810126582279,0.165731668260442,1.23535102451159,0.971951777989354,1.4970997806416,0.15291967038463,0.363702745941807,2.46820995759609,0.0242728620265134,2.59193686680018,0.420796551062534,0.27778179380417,0.27778179380417,0.821953884427127,0.0198290141286703,2.06426678327284,0.727292552163501,0.585394403668532,0.585394403668532,0.149851380162419,0.220691672997414,0.188668226541008,0.0172463707923567,0.0182822694903061,0.00885096082101788,0.00885096082101788,0.875996444411744,0.102303997987045,2.5491529866093,0.0156257550597951,0.12242336337152,0.0168378782898819,0.171100618152821,0.867431037201563,0.0433579324349753,0.125392482555385,0.133514158013683,0.301460033172125,0.0680236619156585
"BaselTMA_SP41_83_X14Y2_1039",149.266666666667,344.416666666667,0.166262382830577,1.29676120280197,1.0339924338136,1.53651914376392,0.00605329394242217,0.0811549872496325,2.16035409014493,0,0.934139867367414,0.0641342240969026,0.352108534201032,0.352108534201032,0.514987857599706,0.0132857637152916,2.49911959451806,0.654174224254264,0.28424534774948,0.28424534774948,0.0252766635851674,0.178093893726316,0.053446200459096,0.0337706416658476,0.0022474835436123,0.00223822357853851,0.00223822357853851,0.779517602523168,0.596418114717678,1.71173100485806,0.00959486870573951,0.0578860161038436,0,0.27778333299975,0.690759690628943,0.307669260886731,0.0477416767411835,0.306137298531216,0.34656935719389,0.0380529746049138
"BaselTMA_SP41_83_X14Y2_1040",122.888888888889,344.111111111111,0.313855229876218,1.3221277002573,1.27674881338992,1.85232903314239,0.0311718347381319,0.0836537718545065,2.71442237379628,0.0035453107993211,0.85062107842521,0.0350076289389217,0.339714406759706,0.339714406759706,0.989399250226594,0.0435316116409543,1.90010678447811,0.564239493789543,0.158502002497552,0.158502002497552,0.110953444296786,0.180337772022466,0.0491699443609841,0.0538713502281006,0.0799046949948352,0.0354175750835355,0.0354175750835355,0.911800717874847,0.496059331596116,1.89925229958263,0.0108041594658591,0.129798223041411,0.0286440644659257,0.284894157707284,0.208402801431317,0.163119976994132,0.0623627870555542,0.232058084305817,0.233284793804593,0.114918981308765
"BaselTMA_SP41_83_X14Y2_1041",160.239436619718,345.56338028169,0.225769624241781,1.33955944401524,0.628478070589351,1.11223233200211,0.0829520972513394,0.23795180199536,2.13663173662072,0.0344700298650589,1.87913733744739,0.35849289188944,0.325283377978271,0.325283377978271,0.611292586963526,0.0149694413663967,2.20151674775602,0.6139491859273,0.260897947775961,0.260897947775961,0.0621224271238647,0.328052449800372,0.131000822380373,0.0394707924361578,0.0157948466017796,0.0225937367188783,0.0225937367188783,0.487132376391374,0.470080110164433,2.70451904517326,0.0245478758109104,0.0975738708762605,0.00866679033077761,0.190576434379055,0.740119323563529,0.252206952765473,0.0347422135053352,0.116012676842423,0.333586177834359,0.0365929235909364
"BaselTMA_SP41_83_X14Y2_1042",331.105633802817,346.119718309859,0.226742504920485,0.648114521240821,0.973514583310627,1.49205499136773,0.0251872158571685,0.0637180349034275,1.34347719494245,0.00804885508565061,1.1436174030426,1.3477086152388,0.176912891707473,0.176912891707473,0.621334556246742,0.014531921016398,0.458004926677106,0.187681894364402,0.144472913908088,0.144472913908088,0.0757559522652664,0.384333783509812,0.100579863208352,0.044142813038736,0.0247808512692471,0.0128626303593122,0.0128626303593122,0.244992500381216,0.135621924434436,2.81974275731806,0.0194963951776381,0.0689509392926918,0.0122104438619353,0.162014961908114,0.0707573172503292,0.0639060849726746,0.0398665824373536,0.138831273612926,0.219339498695335,0.0239597680210463
"BaselTMA_SP41_83_X14Y2_1043",129.879310344828,346.422413793103,0.185216478990338,1.49619221737153,0.844493483922408,1.26251532662968,0.0208171281646162,0.0481401111086834,1.09929926260458,0.0155796574895658,0.741780769054755,0.0447658533487379,0.245337104431781,0.245337104431781,0.753226468702337,0.00411185552539823,2.48399428085879,0.842404670225179,0.185848814248393,0.185848814248393,0.0416373227946972,0.0598564055229936,0.0373158564823516,0.0373975204881355,0.0106864624312573,0.0200712086491405,0.0200712086491405,0.563619722085582,0.779697712660098,1.72649066689185,0.016309476751788,0.0839221238137249,0.0107814656646689,0.187063237297073,0.364128045218052,0.571580410965007,0.042552758488778,0.186570360435462,0.260174656655425,0.0401925149785621
"BaselTMA_SP41_83_X14Y2_1044",182.801587301587,346.111111111111,0.0812241650219437,0.125010710082845,0.481695973672291,0.830582852349934,0.00513748901417063,0.00423711587188299,1.56873394693127,0,0.171189975344997,1.22090128066649,0.0906038015109095,0.0906038015109095,0.0737327554413023,0.0128964132403935,0.0446618927368398,0.0245931643143102,0.0939764826806336,0.0939764826806336,0.0109478116177803,0.25461314379727,0.012968337330696,0.00633551177551927,0.0126185997213081,0.00418576669238989,0.00418576669238989,0.094658583277831,0.0205282661302617,1.92048094094586,0.00481655641695068,0.0196573793621422,0.00369587399477209,0.0609804592125336,0.00989836567987172,0,0.0157065585346804,0.0546364728257374,0.105928276301792,0.0122182147132206
