,B220,B7-H1,C-kit,CCR7,CD11b,CD11c,CD138,CD14,CD16,CD19,CD1a,CD2,CD223,CD24,CD26,CD27,CD28,CD3,CD34,CD366,CD4,CD44,CD45,CD45RA,CD45RO,CD5,CD56,CD62L,CD66b,CD69,CD7,CD77,CD8,CTLA4,EpCAM,"HLA-A,B,C",IL7Ralpha,IgG1,IgG2a,LAMP1,MHCII,Ox40,PD-1,PD-L1,PD1,PECAM,Siglec-8,TCRb,TCRg
2002,1.3514746,0.6700692,0.6700692,2.0386987,2.355531,1.5722532,0.6700692,0.6700692,1.3514746,1.3514746,0.6700692,6.3552957,0.0,0.6700692,0.0,2.0386987,1.5722532,1.3514746,1.7529949,1.3514746,0.6700692,2.8463233,0.0,2.355531,1.7529949,3.5921423,1.0677218,1.7529949,2.1558216,1.5722532,4.04844,3.4512541,5.9936676,1.3514746,1.3514746,2.8463233,0.6700692,0.0,0.0,1.3514746,1.0677218,0.6700692,1.0677218,1.5722532,1.3514746,2.5219193,1.0677218,1.3514746,0.0
2003,0.9124831,0.9124831,1.6995522,3.0143816,4.2841926,1.3815325,0.9124831,0.0,1.3815325,0.0,0.9124831,5.8048058,0.0,1.3815325,0.0,2.296868,0.9124831,1.6995522,0.9124831,1.3815325,2.4365468,2.296868,0.0,3.8224258,1.3815325,2.7666328,3.1509175,0.9124831,2.7666328,1.3815325,6.07816,3.7892783,2.8562107,1.3815325,0.0,3.8855963,0.0,0.0,0.9124831,1.6995522,0.0,0.0,0.0,0.9124831,2.296868,4.642894,1.6995522,0.0,0.9124831
2004,1.5776991,1.0722337,1.3565689,3.0530543,2.5282369,1.758676,1.9118652,0.6734288,2.735292,1.758676,1.0722337,6.2293396,0.0,1.0722337,0.0,2.266807,0.0,1.3565689,1.0722337,1.0722337,1.0722337,3.2198248,0.0,3.2575073,0.0,4.1802716,0.6734288,1.0722337,2.266807,1.3565689,3.1399121,4.585538,5.771429,1.0722337,0.6734288,3.6500614,0.0,0.0,1.0722337,1.3565689,2.0446749,1.0722337,2.1618962,1.758676,2.3617492,1.9118652,1.3565689,1.0722337,1.3565689
2005,1.5426052,0.0,0.0,2.964437,1.5426052,0.8000202,0.8000202,0.0,1.7753495,0.8000202,1.7753495,5.2898784,0.0,0.0,0.0,5.9711647,1.5426052,1.2387139,0.0,0.0,1.2387139,2.2595837,0.8000202,3.1381233,1.2387139,3.7243512,1.5426052,1.7753495,2.4874263,1.2387139,4.2254786,3.8876863,5.3728566,1.5426052,1.2387139,3.239138,1.7753495,0.0,1.2387139,1.7753495,1.7753495,0.8000202,2.1226826,1.9640208,1.5426052,4.796678,0.8000202,1.5426052,0.8000202
2006,1.8362721,0.0,0.91892827,1.708343,3.6742318,1.5616137,1.3895901,0.91892827,1.3895901,0.56150043,1.3895901,5.9339695,0.0,0.91892827,0.0,1.708343,1.3895901,2.1439426,1.9496759,0.91892827,1.3895901,2.8225286,0.56150043,1.8362721,0.91892827,2.9873238,1.9496759,1.9496759,2.0515194,0.56150043,4.392595,3.8491125,6.263965,0.91892827,1.1816977,3.6151915,1.1816977,0.0,0.91892827,1.1816977,1.5616137,0.56150043,1.8362721,1.3895901,1.8362721,1.8362721,0.56150043,0.91892827,1.3895901
2007,1.7374504,0.0,1.5067687,3.0398474,1.924766,0.0,0.0,0.0,2.0824687,1.2063953,1.5067687,6.3163967,0.0,0.77505386,0.0,1.5067687,0.0,2.0824687,1.924766,0.77505386,1.2063953,2.855891,0.77505386,1.5067687,1.2063953,2.3384995,2.0824687,1.5067687,1.7374504,2.3384995,4.329751,4.5378118,5.791878,1.5067687,0.0,3.791351,0.77505386,0.0,0.0,0.0,1.924766,1.2063953,1.924766,1.2063953,2.3384995,0.77505386,1.2063953,1.7374504,0.77505386
2008,1.2205229,0.0,0.58574003,2.9609003,1.6057509,1.7540436,0.58574003,1.4315734,1.8831588,1.4315734,1.8831588,6.4683604,0.0,1.6057509,0.9526765,2.6203926,1.7540436,1.2205229,2.6203926,0.9526765,1.2205229,3.3900526,0.58574003,1.2205229,1.6057509,3.077511,1.4315734,1.8831588,2.6203926,1.4315734,1.2205229,3.9807484,5.5413656,1.4315734,0.58574003,3.0401316,1.7540436,0.0,0.0,1.2205229,3.8873038,0.0,2.7300568,1.4315734,3.1483226,2.278243,1.2205229,0.0,0.58574003
2009,0.8904116,0.8138662,0.8904116,2.5670707,4.444922,4.071158,0.8138662,0.8138662,2.101773,1.3538394,1.3991565,2.1859083,0.0,1.0278912,0.16510463,1.599259,1.3538394,0.16510463,1.2040873,2.0568926,3.2700186,2.7434714,1.090137,1.3538394,1.3063709,2.3696728,1.4425086,1.3063709,2.0099032,2.3527434,0.8138662,3.342385,1.3991565,1.3063709,0.9615121,4.239826,0.8138662,0.0,0.30677345,1.1487343,5.3041053,0.16510463,1.8540292,1.090137,2.0568926,6.47607,1.0278912,1.3991565,0.43084013
2010,1.1592939,0.89953285,0.89953285,2.115324,2.6983578,0.89953285,0.89953285,0.0,1.6818261,0.89953285,0.89953285,6.135287,0.0,1.3653028,0.5476746,1.1592939,1.3653028,2.2773418,1.1592939,0.5476746,1.1592939,2.8357394,0.5476746,1.9218835,0.89953285,2.6983578,2.6480234,2.115324,1.9218835,1.5360359,3.7337744,3.784744,6.244371,0.89953285,0.5476746,3.62331,0.0,0.0,1.3653028,0.89953285,1.9218835,0.89953285,1.3653028,0.89953285,0.0,2.3494642,1.1592939,1.1592939,0.5476746
2011,0.8941668,0.6747447,0.8941668,1.3585621,1.5798292,1.7608979,0.6747447,0.0,1.0739996,0.0,0.0,5.862851,0.0,0.6747447,0.6747447,4.65912,3.2030118,1.8404583,0.0,0.39323455,5.868315,2.1073592,0.39323455,0.8941668,1.3585621,5.0598946,1.0739996,0.8941668,2.1642714,1.2263689,1.4753032,3.1832387,0.8941668,1.2263689,0.39323455,4.537951,0.8941668,0.0,0.6747447,1.6744562,4.006565,0.0,2.4084828,0.39323455,2.4509058,1.7608979,0.8941668,1.5798292,0.0
2012,0.0,0.50881517,1.2956246,2.6102953,2.5603037,1.4624672,1.0952593,0.0,1.4624672,1.2956246,1.2956246,6.0870414,0.0,1.0952593,0.50881517,1.605413,0.84442455,1.9415971,1.7304574,0.0,0.84442455,3.070974,1.0952593,2.5603037,1.4624672,4.397674,0.84442455,1.7304574,1.8415895,0.84442455,0.50881517,3.873192,6.2313457,1.2956246,0.0,3.315377,2.2641718,0.0,0.50881517,0.84442455,1.2956246,0.0,2.1158352,0.50881517,2.1927514,1.9415971,0.50881517,1.2956246,0.50881517
2013,0.43698633,0.0,0.7400641,2.3337536,1.8687744,1.6834835,0.9723326,0.0,1.1606914,1.1606914,0.7400641,5.382078,0.0,0.0,0.0,5.793553,2.5693066,1.6834835,0.43698633,0.43698633,5.6786513,2.8269,0.7400641,0.9723326,0.9723326,5.359137,0.7400641,2.919775,2.0948784,0.7400641,3.0047526,3.132071,0.0,0.43698633,0.7400641,3.6155102,2.526427,0.0,0.43698633,0.7400641,1.7804145,0.43698633,1.3191323,1.3191323,1.8687744,1.7804145,0.0,1.1606914,0.0
2014,1.418199,1.418199,2.4364386,2.8123128,0.7145296,2.116566,0.7145296,1.1270218,1.418199,1.9822905,1.418199,6.1198645,0.0,0.0,1.418199,2.116566,2.7476013,1.418199,1.418199,0.7145296,5.862277,3.373041,1.1270218,1.418199,0.7145296,4.3458223,1.9822905,2.116566,2.6784105,1.9822905,3.8025532,3.97333,1.9822905,0.0,0.7145296,4.048897,1.9822905,0.0,0.0,0.0,1.6434337,1.6434337,1.6434337,1.9822905,2.7476013,2.3407502,0.7145296,2.116566,0.7145296
2015,0.8793448,0.53336585,1.1359019,2.08525,3.2721424,1.1359019,0.53336585,0.0,1.1359019,1.1359019,1.3398947,6.4855957,0.0,1.1359019,0.0,1.8927026,1.6540215,1.8927026,1.1359019,0.0,5.591234,2.8035135,0.53336585,1.6540215,1.7804663,4.4736166,1.1359019,0.53336585,1.8927026,1.8927026,1.8927026,3.3492637,1.1359019,1.8927026,0.0,3.609232,0.53336585,0.0,0.53336585,0.53336585,2.9240487,0.53336585,0.8793448,1.1359019,3.3737032,1.509242,0.53336585,1.9936035,0.8793448
2016,0.6620015,0.6620015,1.0568653,2.5804207,0.6620015,1.5591283,1.0568653,0.6620015,1.0568653,1.3392044,1.0568653,5.6272874,0.0,0.6620015,0.0,1.8919083,1.0568653,1.5591283,0.6620015,0.0,1.3392044,2.024283,0.6620015,3.0307152,0.6620015,3.3728,2.5066702,2.024283,2.1411655,2.024283,4.0808787,4.391814,6.3453436,0.6620015,0.6620015,3.9269006,1.3392044,0.6620015,1.0568653,1.5591283,0.6620015,0.0,1.8919083,1.7392977,2.340525,3.8500361,1.3392044,1.5591283,1.3392044
2017,0.8204536,1.0672231,1.6956806,2.52122,1.0672231,1.9053686,0.49211055,0.0,1.8060107,1.6956806,0.49211055,5.501804,0.0,0.49211055,0.8204536,6.0552063,2.1551495,1.6956806,1.5716507,0.49211055,5.398048,2.5710487,1.2649907,1.2649907,0.49211055,4.296975,1.2649907,3.4704897,1.9053686,1.5716507,4.541396,3.5281172,0.49211055,1.5716507,0.0,2.7071717,1.43003,0.0,0.49211055,0.8204536,0.0,1.0672231,1.2649907,1.43003,2.078618,1.9957405,0.8204536,1.43003,0.8204536
2018,1.0252346,0.0,1.5207157,2.5353122,3.6517677,0.0,0.6386248,0.0,1.5207157,1.5207157,0.6386248,6.2493176,0.0,1.3033539,0.0,1.0252346,1.0252346,1.3033539,1.699164,0.6386248,1.0252346,2.6037443,1.0252346,1.850539,0.0,2.461851,1.5207157,0.0,1.9819834,0.0,4.4841285,3.6517677,6.0105634,0.0,0.0,3.4746218,1.3033539,0.0,0.6386248,0.6386248,1.3033539,0.6386248,1.5207157,0.6386248,1.699164,3.528516,1.0252346,1.3033539,0.6386248
2019,0.4726482,0.0,0.4726482,1.763685,1.5315675,1.3915765,0.7923017,0.0,2.034262,1.3915765,0.7923017,6.1878667,0.0,0.0,0.4726482,4.3533454,1.9519446,0.7923017,1.0341487,0.0,5.9025216,3.5506876,0.0,1.2287476,1.0341487,4.9371343,1.2287476,0.0,1.2287476,1.0341487,2.1809912,3.4212487,1.6543459,1.3915765,0.0,3.1246762,1.763685,0.0,0.0,0.4726482,2.034262,0.7923017,1.5315675,0.4726482,2.6165907,2.1103153,0.0,1.763685,0.7923017
2020,1.5734595,0.0,1.5734595,2.730294,1.0687208,2.0400229,1.0687208,0.6708128,1.3526028,1.0687208,1.3526028,6.0883193,0.0,1.3526028,1.3526028,5.393101,1.9073116,1.0687208,1.3526028,0.0,5.7138686,2.790749,0.6708128,1.0687208,0.6708128,3.847584,0.6708128,0.0,1.9073116,1.7542534,3.2886746,3.7625098,0.6708128,1.3526028,0.6708128,3.8059514,2.730294,0.0,0.0,0.0,0.0,0.6708128,1.5734595,0.6708128,2.730294,1.5734595,0.6708128,1.5734595,0.6708128
2021,0.8118536,0.34879562,0.0,1.7931442,3.5851343,0.98186797,0.98186797,0.0,1.4676154,0.0,0.8118536,5.699029,0.0,0.0,0.0,1.25395,0.8118536,1.6435678,0.60689133,0.98186797,0.98186797,2.9193425,1.1271341,2.2787585,0.34879562,2.9193425,2.3994057,1.72115,1.923231,0.34879562,4.9823985,2.8493774,6.4423394,1.1271341,0.0,3.1585913,0.34879562,0.0,0.0,0.60689133,2.1893973,0.34879562,0.34879562,0.60689133,1.3664784,0.8118536,0.0,0.60689133,0.0
2022,1.4253275,1.4253275,1.4253275,2.6127777,1.4253275,1.5991905,0.58210665,0.0,2.185832,2.3492453,0.58210665,6.437665,0.0,0.58210665,2.185832,1.7472553,3.0323112,1.4253275,2.185832,0.58210665,5.6536455,2.9531124,1.2147391,1.5991905,2.6690795,3.2981882,1.2147391,1.4253275,2.6690795,0.94763815,2.8211465,3.7579312,1.8761978,1.4253275,0.94763815,4.001987,2.9531124,0.0,0.0,0.58210665,1.2147391,0.0,1.5991905,0.58210665,1.9903971,1.7472553,0.58210665,2.185832,0.94763815
2023,0.0,0.0,0.0,1.8836969,0.8731512,0.8731512,0.0,0.8731512,1.6454483,1.6454483,0.8731512,6.048593,0.0,0.0,0.0,5.6393623,2.9511416,0.8731512,1.3320727,0.0,5.6293983,3.4556153,0.8731512,1.3320727,0.8731512,4.1977863,0.8731512,1.6454483,1.6454483,1.6454483,1.3320727,3.6545467,0.8731512,1.3320727,0.8731512,3.0872474,2.875446,0.0,0.0,2.0759633,1.6454483,0.8731512,0.0,1.3320727,1.8836969,2.0759633,1.3320727,1.3320727,0.0
2024,1.5468416,0.0,1.5468416,2.9695456,1.878689,1.5468416,1.0467246,1.0467246,2.127425,1.5468416,1.0467246,6.133893,0.0,2.3264513,0.0,1.878689,1.0467246,1.5468416,1.878689,0.0,0.0,3.420114,0.0,2.6346292,0.0,4.033341,2.3264513,1.5468416,2.3264513,2.3264513,3.3577538,4.613223,6.005809,0.0,1.0467246,2.8698719,2.127425,0.0,0.0,0.0,1.0467246,1.0467246,1.5468416,0.0,1.878689,1.878689,1.5468416,1.878689,1.0467246
2025,1.2624512,0.0,1.0649022,2.517965,2.1520205,1.0649022,1.0649022,0.0,1.6927912,1.0649022,1.5688473,6.1414685,0.0,0.0,0.0,0.8184736,0.0,2.2894247,0.8184736,0.49073622,1.2624512,2.7852855,0.8184736,2.8236358,1.4273385,3.1699655,1.0649022,0.8184736,1.6927912,1.9023561,1.9023561,3.4267147,6.2400475,1.5688473,0.49073622,4.258262,1.2624512,0.0,0.8184736,0.0,1.9926825,0.49073622,2.517965,1.2624512,1.9023561,2.2230806,0.8184736,1.6927912,1.0649022
2026,1.2829709,0.6254643,1.8269145,2.5777586,1.9578098,1.4988313,1.6762679,0.0,1.6762679,1.6762679,1.0073107,5.893166,0.0,0.6254643,0.0,2.177251,1.2829709,2.177251,0.6254643,0.6254643,1.0073107,3.2659233,0.0,1.8269145,1.0073107,4.588438,1.2829709,1.4988313,1.8269145,0.6254643,4.005241,3.989279,6.0625587,0.6254643,1.0073107,3.50126,1.6762679,0.0,0.6254643,0.6254643,4.4151793,0.0,0.6254643,0.0,1.2829709,3.0846002,0.6254643,0.0,0.6254643
2027,0.81762815,0.0,0.81762815,3.4044516,2.4088323,0.0,0.81762815,0.81762815,2.516574,2.516574,1.8017896,5.911204,0.0,0.81762815,0.0,2.4088323,1.5676494,3.269661,1.8017896,0.0,2.6138282,2.9291487,0.0,3.2203667,1.2613664,3.0559773,1.8017896,1.8017896,2.288065,1.8017896,3.2203667,4.536397,5.928194,1.2613664,0.0,4.797331,1.8017896,0.0,0.81762815,0.0,2.7838657,0.0,1.8017896,0.0,2.516574,1.9913757,1.2613664,1.9913757,0.81762815
2028,0.0,0.0,1.151477,2.469311,1.151477,0.96399295,0.0,0.0,1.7692475,1.151477,0.43224674,5.5116777,0.0,1.151477,0.43224674,5.4555273,2.8142548,1.7692475,0.96399295,0.43224674,5.698413,3.1428292,0.0,0.96399295,1.151477,4.4145904,0.96399295,4.941384,1.857415,0.96399295,4.4656057,3.4935393,0.96399295,0.0,0.43224674,3.3897288,2.2671075,0.0,0.0,0.96399295,0.96399295,0.43224674,1.4455749,0.96399295,0.43224674,0.96399295,0.43224674,1.3092989,0.96399295
2029,0.7003965,0.7003965,1.1082664,1.9583056,0.7003965,2.411037,0.7003965,0.0,2.0920935,1.3971487,0.7003965,6.530618,0.0,0.7003965,2.411037,2.210076,2.411037,2.210076,0.7003965,1.6210117,1.6210117,3.7029674,0.0,2.210076,1.6210117,2.4981573,1.6210117,1.3971487,2.411037,1.1082664,3.309752,3.905974,5.4080086,1.1082664,1.1082664,3.5693846,3.5975668,0.0,1.1082664,1.3971487,0.7003965,0.0,2.411037,1.1082664,1.9583056,2.210076,0.0,1.1082664,1.1082664
2030,1.2917988,0.84142214,1.2917988,3.0962389,2.9691465,0.0,1.2917988,0.0,2.1880696,0.0,1.8371557,6.7115345,0.0,0.84142214,0.0,2.653005,0.84142214,0.0,1.6012022,1.2917988,0.84142214,2.8989806,0.0,2.3260715,0.84142214,2.9691465,1.8371557,1.2917988,2.1880696,0.0,4.4480305,4.1845436,1.6012022,0.84142214,0.0,4.59163,1.6012022,0.0,0.0,0.84142214,0.84142214,1.8371557,1.6012022,1.6012022,1.6012022,2.027927,1.6012022,0.0,0.0
2031,1.7482953,1.2156249,0.0,3.4607613,4.0593667,2.0939856,1.7482953,1.2156249,2.8682854,2.0939856,2.3503845,4.402584,0.0,1.7482953,1.2156249,2.0939856,1.7482953,0.0,2.8682854,0.0,1.7482953,2.5542774,1.2156249,3.5996659,1.2156249,3.4607613,1.7482953,2.5542774,2.5542774,2.0939856,6.0253773,4.8788705,2.5542774,2.3503845,0.0,4.7016654,2.0939856,0.0,1.2156249,0.0,2.8682854,0.0,2.994692,2.0939856,2.5542774,4.803959,2.3503845,1.7482953,0.0
2032,1.0243219,0.0,1.0243219,1.8493392,1.5196035,1.5196035,1.0243219,0.0,1.5196035,2.0968914,2.4605489,6.1268973,0.0,1.0243219,0.0,2.4605489,1.5196035,2.6024263,1.8493392,0.0,1.0243219,2.0968914,1.0243219,3.257823,0.0,4.178493,0.0,2.0968914,1.5196035,0.0,3.602889,3.650381,6.134662,1.5196035,0.0,3.8589463,0.0,0.0,0.0,0.0,1.8493392,1.0243219,2.0968914,0.0,1.0243219,2.6024263,0.0,1.0243219,0.0
2033,1.1697661,0.5541224,0.9085915,2.4306073,5.7640533,4.192021,1.1697661,1.6942344,2.1287231,2.6621761,1.934893,3.1760855,0.0,1.8217859,0.0,2.036497,0.9085915,0.9085915,2.036497,2.2131572,3.8481371,3.6381295,0.0,1.934893,1.6942344,2.4306073,1.1697661,1.1697661,2.5530798,3.491579,0.9085915,3.2647681,1.6942344,1.5480018,2.1287231,3.9809766,1.1697661,0.0,0.9085915,3.0787659,5.1433873,1.6942344,3.9947035,2.4306073,1.5480018,5.5146294,1.3766611,1.6942344,1.5480018
2034,1.936409,0.0,2.2926064,3.750366,4.099963,2.2926064,1.3779857,0.0,3.3215094,2.2926064,1.3779857,5.235989,0.0,1.3779857,0.0,2.762192,2.5547135,2.2926064,2.2926064,0.0,0.0,3.3215094,1.3779857,3.8177903,1.936409,3.2082283,0.0,1.936409,3.2082283,3.4232533,4.986194,5.153756,3.9403646,1.936409,1.3779857,5.082725,2.5547135,0.0,0.0,0.0,3.4232533,0.0,2.5547135,1.936409,2.5547135,4.237561,1.936409,1.3779857,1.936409
2035,0.9054339,1.3727047,0.9054339,2.8450868,4.765309,3.1396194,0.0,0.0,1.6899139,1.6899139,1.3727047,5.895392,0.0,0.9054339,0.9054339,2.6572511,1.3727047,0.0,1.3727047,2.5481973,1.6899139,2.2862554,1.3727047,3.0031576,1.3727047,3.0031576,2.5481973,2.7555728,2.6572511,0.0,5.2210345,4.1868052,5.368709,1.3727047,0.0,4.370324,1.930364,0.0,0.0,1.3727047,2.1240592,0.9054339,1.3727047,1.930364,2.1240592,2.2862554,0.0,0.9054339,0.9054339
2036,2.0426776,0.0,0.0,2.6687868,2.4039538,1.4714658,0.0,0.98499835,1.4714658,1.4714658,2.2395427,6.2064815,0.0,2.0426776,0.0,1.4714658,0.98499835,0.0,2.2395427,0.0,0.98499835,2.4039538,1.7973144,3.0508685,2.4039538,4.380237,1.4714658,2.2395427,2.0426776,0.98499835,3.3851604,4.517449,5.5119667,1.7973144,1.7973144,4.517449,2.2395427,0.0,1.7973144,2.0426776,2.4039538,1.4714658,2.0426776,1.7973144,2.545112,2.545112,0.98499835,1.4714658,1.4714658
2037,2.2654357,0.0,3.0515966,4.3286185,4.0702024,2.9052956,1.3554331,1.3554331,2.9052956,2.526829,2.526829,5.221545,0.0,1.3554331,0.0,3.0515966,1.3554331,0.0,2.733861,1.3554331,1.9105613,1.9105613,0.0,3.292348,2.526829,3.648571,3.0515966,1.3554331,3.7881954,2.733861,5.189971,5.2818522,4.0198073,3.4862382,0.0,4.289925,1.3554331,0.0,0.0,1.9105613,1.9105613,0.0,1.3554331,2.2654357,3.1792,3.7881954,1.3554331,1.3554331,1.9105613
2038,0.45445752,0.7657641,0.65259063,2.190468,3.9661071,4.195037,0.7107776,0.5908077,1.7634759,1.1943085,1.2937584,1.9917715,0.0,0.5249547,0.0,1.7024701,1.0028191,0.20711778,0.95969194,1.9269092,2.671556,2.3228874,0.8674217,1.0028191,1.3549566,2.2158854,1.1943085,1.1220511,1.6148692,2.2528396,0.7657641,3.5988095,1.044163,0.8674217,0.0,4.3142276,0.20711778,0.20711778,0.65259063,2.0226903,5.048321,0.7107776,2.5262382,0.45445752,1.518851,6.6115317,1.1220511,1.3549566,0.2965361
2039,0.8204536,0.8204536,0.8204536,3.2745223,5.050668,3.49007,1.2649907,0.0,2.2926064,1.5716507,1.5716507,5.56706,0.0,1.2649907,0.0,2.52122,1.2649907,1.5716507,1.2649907,2.7071717,1.8060107,1.2649907,0.0,2.4134321,1.2649907,1.8060107,0.0,3.2252183,1.2649907,1.5716507,5.89196,4.2252426,2.8639073,0.0,0.0,4.1479635,1.5716507,0.0,0.8204536,1.2649907,1.2649907,0.0,1.2649907,2.2926064,2.7071717,4.715128,0.8204536,2.4134321,0.8204536
2040,1.4918019,0.8021774,1.5456834,2.3605766,5.5696235,3.9309218,1.0015686,1.7786014,2.26309,1.3101859,1.7786014,2.8035386,0.0,1.0015686,0.5528704,2.4910154,0.5528704,0.6852731,1.8584403,1.736157,3.173263,3.1094546,0.9068344,1.5968095,2.1550627,2.449398,1.6454483,2.1831832,2.1831832,3.6796954,1.4918019,3.5611854,1.5968095,1.3744599,0.8021774,3.9918122,1.2414953,0.0,0.5528704,2.2883668,4.532958,0.8021774,3.751555,1.3744599,2.065621,6.1585293,1.2414953,1.4918019,1.1677359
2041,1.2474526,0.0,0.48265192,2.3326764,1.0512053,1.7855613,0.48265192,0.48265192,1.6757051,0.8068024,0.8068024,5.701767,0.0,0.48265192,0.48265192,5.4928255,2.6410327,0.8068024,0.8068024,0.0,5.775636,3.522807,0.0,1.6757051,1.411433,3.9954715,0.48265192,4.6077523,1.7855613,1.0512053,3.4267857,3.4854972,1.0512053,1.0512053,0.48265192,3.2746887,1.411433,0.0,0.48265192,1.411433,3.4064236,0.0,1.2474526,0.0,2.3911319,1.7855613,1.0512053,1.0512053,0.48265192
2042,1.1381941,0.0,0.5347622,2.4514906,0.5347622,1.6567514,0.0,0.0,1.6567514,1.3423866,1.3423866,5.565254,0.0,1.1381941,0.5347622,5.763503,1.7832729,1.6567514,1.3423866,0.5347622,1.5118717,2.5106294,0.5347622,2.7630363,0.5347622,3.51226,1.3423866,1.9965191,1.6567514,0.5347622,4.3206754,3.7208965,5.6508174,1.1381941,0.8813201,2.4514906,1.8955696,0.0,0.5347622,0.8813201,1.3423866,0.0,0.8813201,0.5347622,1.6567514,4.809019,1.1381941,1.1381941,0.5347622
2043,1.3247583,0.0,1.3247583,3.4459808,1.3247583,0.8673686,0.8673686,0.0,1.3247583,2.4886584,1.3247583,5.9162316,0.0,0.0,0.8673686,5.6343927,2.8660595,2.4886584,2.6950583,0.0,0.8673686,2.7842097,0.0,1.3247583,0.8673686,3.6448553,0.0,0.8673686,2.228274,0.8673686,4.10045,4.2684736,5.2478,0.8673686,0.8673686,4.029371,3.0777533,0.0,0.0,0.8673686,1.8752658,0.8673686,1.3247583,1.3247583,2.0672665,2.0672665,1.6374254,2.0672665,0.0
2044,1.3247583,1.6374254,1.8752658,2.7842097,2.6950583,2.8660595,0.8673686,0.0,1.3247583,1.8752658,0.8673686,6.213428,0.0,0.0,0.8673686,2.6950583,1.3247583,2.4886584,1.8752658,2.228274,1.6374254,2.0672665,0.0,3.0777533,1.3247583,3.4009774,1.6374254,0.8673686,3.252368,1.6374254,3.3043973,3.898377,5.5992527,0.8673686,0.8673686,4.964282,2.228274,0.0,0.0,1.6374254,1.3247583,0.0,1.3247583,0.8673686,2.6950583,2.8660595,1.3247583,0.8673686,1.6374254
2045,0.0,0.0,0.0,1.9548419,0.69836706,1.1055661,0.0,0.69836706,1.8004441,1.6177768,0.69836706,5.469954,0.0,0.69836706,0.69836706,5.824512,1.9548419,0.69836706,0.0,0.69836706,5.4220123,2.7823536,0.69836706,2.5745647,0.0,3.6737087,1.1055661,5.435317,1.9548419,0.0,4.3143377,2.9543061,0.69836706,0.0,0.69836706,1.6177768,1.9548419,0.0,0.0,0.0,0.69836706,1.1055661,1.6177768,0.69836706,1.3941139,1.1055661,1.1055661,1.3941139,0.0
2046,0.0,0.0,0.59257185,2.5748625,1.8961853,1.2313648,1.4432738,0.0,2.0107708,1.8961853,0.962131,6.0165687,0.0,0.0,0.962131,2.0107708,0.0,2.292027,2.2067723,1.2313648,1.618035,2.292027,0.59257185,1.4432738,0.59257185,2.5748625,1.8961853,1.7667501,1.8961853,1.618035,4.1600304,4.1214337,6.156184,0.962131,0.59257185,3.5542798,1.618035,0.0,1.2313648,0.59257185,4.209279,0.962131,1.8961853,0.962131,1.618035,2.2067723,1.2313648,0.962131,0.59257185
2047,1.0321361,1.0321361,0.6437089,2.8996081,2.2117572,1.5291193,0.6437089,0.0,1.8595998,0.6437089,0.6437089,5.3151264,0.0,1.0321361,0.0,5.7278113,1.9912513,1.8595998,0.0,1.5291193,5.77097,2.3061066,0.0,2.6777914,0.0,3.925808,0.6437089,3.685165,2.10757,1.0321361,4.782162,3.8127077,0.6437089,1.311189,1.0321361,2.738026,2.4716806,0.0,0.0,1.8595998,1.311189,1.0321361,1.311189,0.0,1.0321361,3.5648472,0.6437089,1.5291193,0.0
2048,0.9518976,0.9518976,1.9963975,2.49604,2.827681,1.4306084,0.9518976,0.0,1.4306084,1.4306084,0.9518976,6.240627,0.0,0.9518976,0.0,2.49604,1.752995,1.4306084,2.1920004,0.9518976,0.0,2.49604,0.0,3.583343,0.9518976,4.168599,2.1920004,1.9963975,2.355531,1.752995,2.827681,3.9493165,5.9092603,1.4306084,0.9518976,3.2132325,2.355531,0.0,0.9518976,0.9518976,2.1920004,1.4306084,0.0,0.9518976,2.827681,2.6192167,0.9518976,1.752995,0.0
2049,0.0,0.0,1.4881651,2.7637267,3.0170426,0.0,0.0,1.1896633,1.1896633,1.4881651,0.7622008,5.863339,0.0,1.1896633,0.0,1.1896633,1.1896633,1.4881651,1.1896633,0.0,1.1896633,2.1973257,1.4881651,2.3168724,0.0,3.1721928,0.0,1.1896633,2.4236414,1.9043343,4.3364687,4.306106,6.235924,1.1896633,0.7622008,3.7411764,0.0,0.0,0.0,0.0,1.1896633,0.7622008,2.4236414,1.9043343,1.4881651,3.8919318,0.0,1.9043343,0.7622008
2050,0.0,0.0,1.6687096,2.464984,5.7826443,3.9639285,0.5409005,0.8899902,2.7768676,1.7955639,1.1482462,3.9502096,0.0,0.5409005,0.8899902,2.5241952,0.5409005,0.5409005,1.6687096,0.8899902,2.6833138,2.1852736,0.0,0.5409005,1.5233929,2.5241952,1.3533092,2.009284,2.3348768,3.6643384,1.9081228,4.016996,0.0,0.8899902,1.3533092,4.6475363,0.8899902,0.0,0.0,3.146053,4.27719,0.5409005,3.587956,0.8899902,1.5233929,5.905231,1.1482462,1.1482462,0.5409005
2051,0.86292684,0.0,0.86292684,1.7570482,2.1442316,1.3191323,0.52179146,0.0,1.4873196,1.1168225,1.7570482,6.1430254,0.0,0.0,0.0,1.4873196,0.0,1.3191323,1.4873196,1.3191323,0.0,3.0704367,0.0,2.5373206,1.1168225,4.1592584,0.52179146,1.1168225,1.7570482,1.4873196,2.8187568,3.3935628,6.29939,1.1168225,0.52179146,3.2449946,0.0,0.0,0.0,1.6312506,1.6312506,0.0,1.1168225,0.0,1.4873196,2.4816263,0.86292684,0.0,0.0
